公職,推薦政黨,中文姓名,英文姓名,node_id,選舉黃頁網址
"[村里長]臺中市 > 豐原區 > 翁明里",無,高銘傳,"KAO,MING,CHUAN","[Panama Papers]12224384|[Panama Papers]12224387|[Offshore Leaks]75258",http://k.olc.tw/elections/candidates/view/540b53d5-3338-4b2e-8e70-1926acb5b862
"[村里長]臺北市 > 文山區 > 明興里",無,鄢健民,"YAN,JIAN,MIN","[Offshore Leaks]104413",http://k.olc.tw/elections/candidates/view/53c02644-5224-4bcf-a983-5dffacb5b862
"[村里長]臺北市 > 文山區 > 樟新里",中國國民黨,陳文生,"CHEN,WEN,SHENG","[Panama Papers]12189071|[Panama Papers]13000425",http://k.olc.tw/elections/candidates/view/53c02645-9dc0-4b65-bf63-5dffacb5b862
"[村里長]臺北市 > 文山區 > 政大里",無,劉俊奇,"LIU,CHUN,CHI","[Panama Papers]12117495|[Offshore Leaks]84341",http://k.olc.tw/elections/candidates/view/540b5301-b1fc-40b9-b823-1926acb5b862
"[村里長]臺北市 > 南港區 > 三重里",中國國民黨,江輝吉,"CHIANG,HUI,CHI","[Offshore Leaks]115203",http://k.olc.tw/elections/candidates/view/53c02647-e42c-4a55-90df-5dffacb5b862
"[村里長]臺北市 > 南港區 > 聯成里",中國國民黨,沈長慶,"CHEN,CHANG,CHING","[Offshore Leaks]98173",http://k.olc.tw/elections/candidates/view/53c02648-e1a8-4a8d-9f53-5dffacb5b862
"[村里長]臺北市 > 南港區 > 成福里",無,廖惠,"LIAO,HUI","[Panama Papers]12149154|[Panama Papers]12158045|[Panama Papers]12159458|[Panama Papers]12205747",http://k.olc.tw/elections/candidates/view/540b5303-2c2c-4e76-a81c-1926acb5b862
"[村里長]臺北市 > 南港區 > 萬福里",中國國民黨,林建華,"LIN,JIAN,HUA","[Panama Papers]12161850|[Panama Papers]12191094",http://k.olc.tw/elections/candidates/view/53c02647-11dc-4558-a4da-5dffacb5b862
"[村里長]臺北市 > 南港區 > 仁福里",中國國民黨,吳肇輝,"WU,ZHAO,HUI","[Offshore Leaks]77684|[Offshore Leaks]100254",http://k.olc.tw/elections/candidates/view/53c02648-ea14-4294-813b-5dffacb5b862
"[村里長]臺北市 > 內湖區 > 港富里",無,林清芳,"LIN,CHING,FANG","[Offshore Leaks]89550",http://k.olc.tw/elections/candidates/view/540b5304-92cc-49a3-8cbc-1926acb5b862
"[村里長]臺北市 > 內湖區 > 港富里",無,陳裕基,"CHEN,YU,CHI","[Panama Papers]12179057",http://k.olc.tw/elections/candidates/view/540b5304-e980-4855-9339-1926acb5b862
"[村里長]臺北市 > 南港區 > 舊莊里",無,張瑞芳,"CHANG,JUI,FANG","[Offshore Leaks]80134",http://k.olc.tw/elections/candidates/view/53c02648-8a20-482b-8007-5dffacb5b862
"[村里長]臺北市 > 南港區 > 舊莊里",無,王友信,"WANG,YU,HSIN","[Offshore Leaks]112816|[Offshore Leaks]112222|[Offshore Leaks]58910",http://k.olc.tw/elections/candidates/view/540b5303-5b34-4b9e-abc6-1926acb5b862
"[村里長]臺北市 > 內湖區 > 西康里",中國國民黨,王興國,"WANG,XING,GUO","[Panama Papers]12113402|[Panama Papers]12136137|[Offshore Leaks]26711",http://k.olc.tw/elections/candidates/view/53c02648-fd48-4caa-bfad-5dffacb5b862
"[村里長]臺北市 > 內湖區 > 港華里",無,劉達逢,"LIU,DA,PENG","[Offshore Leaks]78070|[Offshore Leaks]69722",http://k.olc.tw/elections/candidates/view/53c02648-3ab0-4b55-b8ab-5dffacb5b862
"[村里長]臺北市 > 內湖區 > 港華里",無,周雅蘋,"ZHOU,YA,PING","[Offshore Leaks]15421|[Offshore Leaks]3453",http://k.olc.tw/elections/candidates/view/540b5305-5bb0-4fcf-a1e0-1926acb5b862
"[村里長]臺北市 > 內湖區 > 西安里",無,孫悊,"SUN,QI","[Panama Papers]12098796|[Panama Papers]12186546|[Offshore Leaks]86367|[Offshore Leaks]104344",http://k.olc.tw/elections/candidates/view/53c02648-2e5c-4021-89c1-5dffacb5b862
"[村里長]臺北市 > 內湖區 > 西安里",中國國民黨,李國榮,"LI,GUO,RONG","[Offshore Leaks]90779",http://k.olc.tw/elections/candidates/view/540b5304-34d4-4391-b0f2-1926acb5b862
"[村里長]臺北市 > 內湖區 > 清白里",無,陳文中,"CHEN,WEN,CHUNG","[Offshore Leaks]90408",http://k.olc.tw/elections/candidates/view/540b5306-237c-4d9c-a4d8-1926acb5b862
"[村里長]臺北市 > 內湖區 > 金瑞里",中國國民黨,王正玲,"YU,CHENG,LING","[Offshore Leaks]90242",http://k.olc.tw/elections/candidates/view/540b5305-d614-42f5-bfdc-1926acb5b862
"[村里長]臺北市 > 內湖區 > 瑞陽里",中國國民黨,江光輝,"JIANG,GUANG,HUI","[Offshore Leaks]26554",http://k.olc.tw/elections/candidates/view/53c02649-b730-43e4-b634-5dffacb5b862
"[村里長]臺北市 > 內湖區 > 東湖里",樹黨,黃婷筠,"HUANG,TING,YUN","[Offshore Leaks]70680",http://k.olc.tw/elections/candidates/view/540b5306-4490-4eb4-98eb-1926acb5b862
"[村里長]臺北市 > 內湖區 > 樂康里",無,張碧玉,"CHANG,PI,YU","[Offshore Leaks]87253",http://k.olc.tw/elections/candidates/view/53c02649-fa28-4f05-b9f5-5dffacb5b862
"[村里長]臺北市 > 內湖區 > 五分里",無,王海枝,"WANG,HAI,QI","[Panama Papers]12194932",http://k.olc.tw/elections/candidates/view/53c02649-192c-462e-b706-5dffacb5b862
"[村里長]臺北市 > 內湖區 > 湖元里",無,林明源,"LIN,MING,YUAN","[Offshore Leaks]81640",http://k.olc.tw/elections/candidates/view/53c0264a-237c-4bdd-a2c1-5dffacb5b862
"[村里長]臺北市 > 內湖區 > 週美里",民主進步黨,林忠義,"LIN,CHUNG,I","[Offshore Leaks]117766",http://k.olc.tw/elections/candidates/view/540b5307-87b8-48c7-877e-1926acb5b862
"[村里長]臺北市 > 內湖區 > 麗山里",無,許明全,"HSU,MING,CHUAN","[Offshore Leaks]90295",http://k.olc.tw/elections/candidates/view/53c0264a-0ed4-472e-87a8-5dffacb5b862
"[村里長]臺北市 > 士林區 > 仁勇里",無,洪銘鎮,"HUNG,MING,CHEN","[Offshore Leaks]96847",http://k.olc.tw/elections/candidates/view/53c0264a-ccc4-494f-8aa5-5dffacb5b862
"[村里長]臺北市 > 士林區 > 後港里",中國國民黨,楊義清,"YANG,YI,QING","[Panama Papers]12205510",http://k.olc.tw/elections/candidates/view/53c0264b-215c-4761-9dc2-5dffacb5b862
"[村里長]臺北市 > 士林區 > 福佳里",無,胡剛毅,"HU,GANG,YI","[Offshore Leaks]57458",http://k.olc.tw/elections/candidates/view/53c0264b-b098-4812-b8b2-5dffacb5b862
"[村里長]臺北市 > 士林區 > 福林里",中國國民黨,陳志昌,"CHEN,CHIH,CHANG","[Offshore Leaks]84282|[Offshore Leaks]48853",http://k.olc.tw/elections/candidates/view/540b5308-bd88-4217-8b86-1926acb5b862
"[村里長]臺北市 > 士林區 > 福中里",中國國民黨,王德利,"WANG,DE,LI","[Panama Papers]12109127|[Panama Papers]12121977|[Panama Papers]12168387",http://k.olc.tw/elections/candidates/view/540b5308-3154-4148-92fb-1926acb5b862
"[村里長]臺北市 > 士林區 > 福順里",無,陳志誠,"CHEN,CHIH,CHENG","[Panama Papers]12098566|[Offshore Leaks]90993",http://k.olc.tw/elections/candidates/view/53c0264c-fe80-4cdb-8d43-5dffacb5b862
"[村里長]臺北市 > 士林區 > 社新里",中國國民黨,張駿彥,"ZHANG,JUN,YAN","[Offshore Leaks]109256",http://k.olc.tw/elections/candidates/view/540b530a-4f80-4938-a651-1926acb5b862
"[村里長]臺北市 > 士林區 > 百齡里",民主進步黨,翁淑穎,"WONG,SHU,YING","[Panama Papers]12206695",http://k.olc.tw/elections/candidates/view/53c0264b-f188-40fc-83e1-5dffacb5b862
"[村里長]臺北市 > 士林區 > 社子里",中國國民黨,陳明雄,"CHEN,MING,HSIUNG","[Panama Papers]12183516",http://k.olc.tw/elections/candidates/view/53c0264c-5700-4c97-9140-5dffacb5b862
"[村里長]臺北市 > 士林區 > 葫東里",民主進步黨,楊詔蘭,"YANG,CHAO,LAN","[Offshore Leaks]111058",http://k.olc.tw/elections/candidates/view/540b530a-4f0c-4f0f-b9c7-1926acb5b862
"[村里長]臺北市 > 士林區 > 葫蘆里",中國國民黨,郭江源,"GUO,JIANG,YUAN","[Panama Papers]12209621",http://k.olc.tw/elections/candidates/view/540b530a-89cc-4cb5-9c32-1926acb5b862
"[村里長]臺北市 > 士林區 > 天福里",,江啟南,"CHIANG,CHI,NAN","[Offshore Leaks]65134",http://k.olc.tw/elections/candidates/view/53c0264d-ea54-4ba8-be2b-5dffacb5b862
"[村里長]臺北市 > 士林區 > 天福里",無,江啓南,"JIANG,NAN","[Panama Papers]12207645|[Offshore Leaks]111598",http://k.olc.tw/elections/candidates/view/540b530c-d514-4e5e-b9ad-1926acb5b862
"[村里長]臺北市 > 士林區 > 德行里",無,張僡美,"ZHANG,MEI","[Panama Papers]12115534|[Panama Papers]12158169|[Panama Papers]12191095|[Panama Papers]12208173",http://k.olc.tw/elections/candidates/view/540b530b-23a8-4de7-979f-1926acb5b862
"[村里長]臺北市 > 士林區 > 天山里",無,陳永鴻,"CHEN,YONG,HONG","[Panama Papers]12128034|[Offshore Leaks]2973",http://k.olc.tw/elections/candidates/view/540b530c-f068-4cf9-bc35-1926acb5b862
"[村里長]臺北市 > 士林區 > 平等里",無,陳添地,"CHEN,TIEN,TE","[Offshore Leaks]110285",http://k.olc.tw/elections/candidates/view/53c0264e-b1a8-4195-b2fa-5dffacb5b862
"[村里長]臺北市 > 北投區 > 吉利里",無,鄧國雄,"TENG,KUO,HSIUNG","[Offshore Leaks]83969",http://k.olc.tw/elections/candidates/view/540b530f-ecc4-4e78-9757-1926acb5b862
"[村里長]臺北市 > 北投區 > 永和里",無,林慧玲,"LIN,HUI,LING","[Offshore Leaks]105056|[Offshore Leaks]88775|[Offshore Leaks]83586",http://k.olc.tw/elections/candidates/view/540b530f-20f0-4126-974a-1926acb5b862
"[村里長]臺北市 > 北投區 > 大同里",無,王錫海,"WANG,SI,HAI","[Offshore Leaks]87236",http://k.olc.tw/elections/candidates/view/53c0264f-c734-4612-a56b-5dffacb5b862
"[村里長]臺北市 > 北投區 > 溫泉里",中國國民黨,何志浩,"HE,ZHI,HAO","[Offshore Leaks]31793|[Offshore Leaks]31794",http://k.olc.tw/elections/candidates/view/540b5311-e2b0-498c-b678-1926acb5b862
"[村里長]臺北市 > 北投區 > 溫泉里",無,林嘉俊,"LIN,CHIA,CHUN","[Offshore Leaks]48563",http://k.olc.tw/elections/candidates/view/540b5311-1d00-4b33-90d2-1926acb5b862
"[村里長]臺北市 > 北投區 > 長安里",無,陳章生,"CHEN,ZHANG,SHENG","[Offshore Leaks]96280",http://k.olc.tw/elections/candidates/view/53c0264f-541c-4abb-9f80-5dffacb5b862
"[村里長]臺北市 > 北投區 > 清江里",無,陳茂昌,"CHEN,MAO,CHANG","[Offshore Leaks]90499|[Offshore Leaks]93555|[Offshore Leaks]28477|[Offshore Leaks]28888",http://k.olc.tw/elections/candidates/view/540b5310-6a10-4aad-9ebc-1926acb5b862
"[村里長]臺北市 > 北投區 > 清江里",無,黃怡雄,"HUANG,YI,HSIUNG","[Offshore Leaks]104090",http://k.olc.tw/elections/candidates/view/540b5310-799c-4a2a-a89e-1926acb5b862
"[村里長]臺北市 > 北投區 > 清江里",無,黃春霖,"HUANG,CHUN,LIN","[Panama Papers]12141763",http://k.olc.tw/elections/candidates/view/540b5310-00e0-404c-a204-1926acb5b862
"[村里長]臺北市 > 北投區 > 清江里",無,張宏宇,"ZHANG,HONG,YU","[Panama Papers]12133840|[Panama Papers]12198636",http://k.olc.tw/elections/candidates/view/540b5310-7660-4f02-9f83-1926acb5b862
"[村里長]臺北市 > 北投區 > 八仙里",無,黃永清,"HUANG,YONG,QING","[Panama Papers]12201945",http://k.olc.tw/elections/candidates/view/53c0264f-53c8-4796-81d4-5dffacb5b862
"[村里長]臺北市 > 北投區 > 中心里",無,陳力彰,"CHEN,LI,JANG","[Offshore Leaks]64831",http://k.olc.tw/elections/candidates/view/540b5312-0434-4526-bc01-1926acb5b862
"[村里長]臺北市 > 北投區 > 中央里",無,陳國樑,"CHEN,KUO,LIANG","[Offshore Leaks]113066",http://k.olc.tw/elections/candidates/view/540b5310-395c-4597-98e5-1926acb5b862
"[村里長]臺北市 > 北投區 > 豐年里",無,鄭國華,"ZHENG,GUO,HUA","[Panama Papers]12124764",http://k.olc.tw/elections/candidates/view/540b5312-e9d4-49cd-8e1e-1926acb5b862
"[村里長]臺北市 > 北投區 > 桃源里",民主進步黨,徐于婷,"XU,YU,TING","[Panama Papers]12187189",http://k.olc.tw/elections/candidates/view/540b5313-e360-49cc-aa12-1926acb5b862
"[村里長]臺北市 > 北投區 > 智仁里",無,劉家慶,"LIU,JIA,QING","[Panama Papers]12195354",http://k.olc.tw/elections/candidates/view/540b5312-c9e4-4b7a-a9e2-1926acb5b862
"[村里長]高雄市 > 鹽埕區 > 中山里",,江銘亮,"JIANG,MING,LIANG","[Offshore Leaks]14917|[Offshore Leaks]10170|[Offshore Leaks]10982|[Offshore Leaks]14406",http://k.olc.tw/elections/candidates/view/53c02652-530c-423c-8de7-5dffacb5b862
"[村里長]高雄市 > 鹽埕區 > 博愛里",,黃強,"HUANG,QIANG","[Panama Papers]12145582|[Panama Papers]12179582|[Offshore Leaks]20240",http://k.olc.tw/elections/candidates/view/53c02652-e5f4-4212-8eb4-5dffacb5b862
"[村里長]高雄市 > 鹽埕區 > 壽星里",無,黃強,"HUANG,QIANG","[Panama Papers]12145582|[Panama Papers]12179582|[Offshore Leaks]20240",http://k.olc.tw/elections/candidates/view/540b544d-ce3c-43f8-90f3-1926acb5b862
"[村里長]高雄市 > 鹽埕區 > 博愛里",民主進步黨,林哲弘,"LIN,CHE,HUNG","[Offshore Leaks]50872",http://k.olc.tw/elections/candidates/view/540b544d-1e70-4fc9-80df-1926acb5b862
"[村里長]高雄市 > 鹽埕區 > 中原里",無,蔡崇銘,"TSAI,CHUNG,MING","[Offshore Leaks]91949|[Offshore Leaks]56268",http://k.olc.tw/elections/candidates/view/53c02652-ee38-4b00-bf6f-5dffacb5b862
"[村里長]高雄市 > 鹽埕區 > 南端里",無,陳清標,"CHEN,CHING,PIAO","[Offshore Leaks]28424",http://k.olc.tw/elections/candidates/view/53c02652-9774-466a-b6c3-5dffacb5b862
"[村里長]高雄市 > 鹽埕區 > 府北里",民主進步黨,林傳富,"LIN,CHUAN,FU","[Offshore Leaks]64744",http://k.olc.tw/elections/candidates/view/540b544e-bd04-438d-91fc-1926acb5b862
"[村里長]高雄市 > 鹽埕區 > 新豐里",無,蘇金發,"SU,CHIN,FA","[Offshore Leaks]78184|[Offshore Leaks]64060",http://k.olc.tw/elections/candidates/view/53c02653-084c-4565-a866-5dffacb5b862
"[村里長]高雄市 > 鹽埕區 > 新化里",無,許國榮,"XU,GUO,RONG","[Panama Papers]12187038",http://k.olc.tw/elections/candidates/view/53c02653-0e60-4b72-9380-5dffacb5b862
"[村里長]高雄市 > 鼓山區 > 前峰里",中國國民黨,盧明惠,"LU,MING,HUI","[Panama Papers]12115086",http://k.olc.tw/elections/candidates/view/53c02653-0bac-4c5e-ad5c-5dffacb5b862
"[村里長]高雄市 > 鼓山區 > 忠正里",民主進步黨,林富蒂,"LIN,FU,TI","[Offshore Leaks]58614",http://k.olc.tw/elections/candidates/view/540b544f-b2d0-4990-989f-1926acb5b862
"[村里長]高雄市 > 鼓山區 > 正德里",民主進步黨,陳永堅,"CHEN,YONG,JIAN","[Panama Papers]12189546",http://k.olc.tw/elections/candidates/view/540b544f-d19c-446b-b5f7-1926acb5b862
"[村里長]高雄市 > 鼓山區 > 龍井里",無,李日進,"LI,MI,JIN","[Panama Papers]12220263",http://k.olc.tw/elections/candidates/view/540b544f-e248-4a52-afd5-1926acb5b862
"[村里長]高雄市 > 鼓山區 > 華豐里",中國國民黨,黃明洲,"HUANG,MING,CHOU","[Offshore Leaks]116972",http://k.olc.tw/elections/candidates/view/53c02654-a75c-4c28-bd48-5dffacb5b862
"[村里長]高雄市 > 鼓山區 > 龍子里",中國國民黨,陳進豐,"CHEN,CHIN,FENG","[Offshore Leaks]56930",http://k.olc.tw/elections/candidates/view/53c02654-41fc-4e00-ba24-5dffacb5b862
"[村里長]高雄市 > 鼓山區 > 明誠里",民主進步黨,蔡和昌,"TSAI,HAN,CHANG","[Offshore Leaks]50910",http://k.olc.tw/elections/candidates/view/540b5450-92e0-4b9f-8efc-1926acb5b862
"[村里長]高雄市 > 鼓山區 > 龍水里",台灣團結聯盟,洪秋薇,"HONG,QIU,WEI","[Panama Papers]12159223",http://k.olc.tw/elections/candidates/view/540b5450-622c-4ebe-8567-1926acb5b862
"[村里長]高雄市 > 鼓山區 > 光化里",無,陳宏泰,"CHEN,HUNG,TAI","[Offshore Leaks]95448",http://k.olc.tw/elections/candidates/view/540b5451-a0e4-4a22-be53-1926acb5b862
"[村里長]高雄市 > 鼓山區 > 登山里",中國國民黨,許永堃,"XU,YONG","[Panama Papers]12166184|[Panama Papers]12182500|[Panama Papers]12200887|[Panama Papers]13004155|[Offshore Leaks]9909|[Offshore Leaks]25438",http://k.olc.tw/elections/candidates/view/53c02655-2eac-49c5-a229-5dffacb5b862
"[村里長]高雄市 > 鼓山區 > 興宗里",無,楊永峯,"YANG,YONG","[Panama Papers]12116161|[Panama Papers]12119092|[Panama Papers]12206833|[Offshore Leaks]80848",http://k.olc.tw/elections/candidates/view/540b5451-9808-4b76-975c-1926acb5b862
"[村里長]高雄市 > 左營區 > 尾南里",民主進步黨,郭俊明,"GUO,JUN,MING","[Panama Papers]12209794",http://k.olc.tw/elections/candidates/view/540b5453-fca8-45cc-a908-1926acb5b862
"[村里長]高雄市 > 左營區 > 尾南里",無,余建明,"YU,JIAN,MING","[Panama Papers]12137459|[Panama Papers]12139187|[Offshore Leaks]54045",http://k.olc.tw/elections/candidates/view/540b5453-a450-45cd-b439-1926acb5b862
"[村里長]高雄市 > 左營區 > 祥和里",無,于長明,"YU,CHANG,MING","[Offshore Leaks]85543|[Offshore Leaks]115376",http://k.olc.tw/elections/candidates/view/540b5453-2b60-4ce7-90ba-1926acb5b862
"[村里長]高雄市 > 左營區 > 明建里",無,吳忠誠,"WU,CHUNG,CHENG","[Offshore Leaks]56869",http://k.olc.tw/elections/candidates/view/540b5455-cb64-43f9-86b2-1926acb5b862
"[村里長]高雄市 > 左營區 > 廟北里",無,柳信褔,"LIU,HSIN,FU","[Offshore Leaks]87593|[Offshore Leaks]99956|[Offshore Leaks]109708",http://k.olc.tw/elections/candidates/view/540b5453-f7f4-444d-bc21-1926acb5b862
"[村里長]高雄市 > 左營區 > 廟北里",無,黃勤淑,"HUANG,CHIN,SHU","[Panama Papers]12120690",http://k.olc.tw/elections/candidates/view/540b5453-e3e8-4949-9096-1926acb5b862
"[村里長]高雄市 > 左營區 > 埤西里",中國國民黨,余清榮,"YU,QING,RONG","[Offshore Leaks]55074",http://k.olc.tw/elections/candidates/view/53c02657-daa4-4f91-99e6-5dffacb5b862
"[村里長]高雄市 > 左營區 > 路東里",無,蔡佩蓁,"TSAI,PEI,CHEN","[Offshore Leaks]60464",http://k.olc.tw/elections/candidates/view/540b5455-7728-4f92-9aac-1926acb5b862
"[村里長]高雄市 > 左營區 > 埤北里",中國國民黨,李玉啓,"LI,YU","[Panama Papers]12102501|[Panama Papers]12148113|[Panama Papers]12154948|[Offshore Leaks]93839|[Offshore Leaks]20355",http://k.olc.tw/elections/candidates/view/540b5455-9920-4c0d-a80f-1926acb5b862
"[村里長]高雄市 > 左營區 > 埤北里",中國國民黨,蔡金花,"TSAI,CHIN,HUA","[Offshore Leaks]42530",http://k.olc.tw/elections/candidates/view/540b5455-6a84-4bc7-ba28-1926acb5b862
"[村里長]高雄市 > 左營區 > 新上里",中國國民黨,王櫻樺,"WANG,YING,HUA","[Panama Papers]12184954|[Panama Papers]13002011|[Offshore Leaks]83894",http://k.olc.tw/elections/candidates/view/53c02658-e044-4060-9c51-5dffacb5b862
"[村里長]高雄市 > 左營區 > 菜公里",無,王振華,"WANG,ZHEN,HUA","[Panama Papers]12042492|[Panama Papers]12178150|[Panama Papers]12192527|[Panama Papers]12208879|[Offshore Leaks]4346",http://k.olc.tw/elections/candidates/view/540b5457-5654-4b26-b1a4-1926acb5b862
"[村里長]高雄市 > 楠梓區 > 玉屏里",無,陳建全,"CHEN,CHIEN,CHUAN","[Offshore Leaks]29040",http://k.olc.tw/elections/candidates/view/540b5458-5ae0-49b6-be8b-1926acb5b862
"[村里長]高雄市 > 楠梓區 > 惠楠里",民主進步黨,陳文漳,"CHEN,WEN,CHANG","[Offshore Leaks]103781|[Offshore Leaks]49717",http://k.olc.tw/elections/candidates/view/540b5458-5c98-42f6-8a32-1926acb5b862
"[村里長]高雄市 > 楠梓區 > 惠民里",無,張淑分,"CHANG,SHU,FEN","[Offshore Leaks]50619",http://k.olc.tw/elections/candidates/view/540b5458-2334-4527-8923-1926acb5b862
"[村里長]高雄市 > 楠梓區 > 盛昌里",無,吳振義,"WU,CHEN,I","[Offshore Leaks]81498",http://k.olc.tw/elections/candidates/view/53c0265a-626c-4e0a-b13d-5dffacb5b862
"[村里長]高雄市 > 楠梓區 > 泰昌里",中國國民黨,鄭嘉平,"CHENG,CHIA,PING","[Offshore Leaks]71720",http://k.olc.tw/elections/candidates/view/53c0265a-7b48-4ad3-b036-5dffacb5b862
"[村里長]高雄市 > 楠梓區 > 和昌里",中國國民黨,林雍熙,"LIN,YONG,YI","[Offshore Leaks]109036",http://k.olc.tw/elections/candidates/view/53c0265a-b3e4-4efe-adf6-5dffacb5b862
"[村里長]高雄市 > 楠梓區 > 秀昌里",無,王麗玉,"YU,LI,YU","[Panama Papers]12002414",http://k.olc.tw/elections/candidates/view/540b545b-f364-4a79-b75f-1926acb5b862
"[村里長]高雄市 > 楠梓區 > 秀昌里",無,張玉貞,"ZHANG,YU,ZHEN","[Panama Papers]12207638",http://k.olc.tw/elections/candidates/view/540b545b-0190-4d88-a1b4-1926acb5b862
"[村里長]高雄市 > 楠梓區 > 慶昌里",中國國民黨,陳玉梅,"CHEN,YU,MEI","[Panama Papers]12201863|[Panama Papers]13004613|[Offshore Leaks]79588",http://k.olc.tw/elections/candidates/view/53c0265a-fa00-45f6-ad3f-5dffacb5b862
"[村里長]高雄市 > 楠梓區 > 宏昌里",無,劉秀桃,"LIU,XIU,TAO","[Panama Papers]12118765",http://k.olc.tw/elections/candidates/view/53c0265a-7244-4fad-8b8b-5dffacb5b862
